,num_generations,mutation_rate,num_individuals,crossover_rate,mutation_type,crossover_type,local_search_rate,local_search_type,search_radius,num_evaluations,fitness_function,dimensions,algorithm,gg,selection_method
8982,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.2,sorted_selection_all
8983,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.2,roulette_Wheel_Select
8984,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.99,best_and_worst
8985,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.99,sorted_selection_part
8986,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.99,sorted_selection_all
8987,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.99,roulette_Wheel_Select
8988,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.01,best_and_worst
8989,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.01,sorted_selection_part
8990,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.01,sorted_selection_all
8991,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.01,roulette_Wheel_Select
8992,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.2,best_and_worst
8993,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.2,sorted_selection_part
8994,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.2,sorted_selection_all
8995,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.2,roulette_Wheel_Select
8996,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.99,best_and_worst
8997,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.99,sorted_selection_part
8998,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.99,sorted_selection_all
8999,100,0.2,500,0.8,uniform,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.99,roulette_Wheel_Select
9000,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.01,best_and_worst
9001,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.01,sorted_selection_part
9002,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.01,sorted_selection_all
9003,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.01,roulette_Wheel_Select
9004,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.2,best_and_worst
9005,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.2,sorted_selection_part
9006,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.2,sorted_selection_all
9007,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.2,roulette_Wheel_Select
9008,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.99,best_and_worst
9009,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.99,sorted_selection_part
9010,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.99,sorted_selection_all
9011,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.99,roulette_Wheel_Select
9012,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.01,best_and_worst
9013,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.01,sorted_selection_part
9014,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.01,sorted_selection_all
9015,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.01,roulette_Wheel_Select
9016,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.2,best_and_worst
9017,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.2,sorted_selection_part
9018,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.2,sorted_selection_all
9019,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.2,roulette_Wheel_Select
9020,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.99,best_and_worst
9021,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.99,sorted_selection_part
9022,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.99,sorted_selection_all
9023,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.99,roulette_Wheel_Select
9024,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.01,best_and_worst
9025,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.01,sorted_selection_part
9026,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.01,sorted_selection_all
9027,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.01,roulette_Wheel_Select
9028,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.2,best_and_worst
9029,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.2,sorted_selection_part
9030,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.2,sorted_selection_all
9031,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.2,roulette_Wheel_Select
9032,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.99,best_and_worst
9033,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.99,sorted_selection_part
9034,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.99,sorted_selection_all
9035,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.99,roulette_Wheel_Select
9036,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.01,best_and_worst
9037,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.01,sorted_selection_part
9038,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.01,sorted_selection_all
9039,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.01,roulette_Wheel_Select
9040,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.2,best_and_worst
9041,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.2,sorted_selection_part
9042,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.2,sorted_selection_all
9043,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.2,roulette_Wheel_Select
9044,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.99,best_and_worst
9045,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.99,sorted_selection_part
9046,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.99,sorted_selection_all
9047,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.99,roulette_Wheel_Select
9048,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.01,best_and_worst
9049,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.01,sorted_selection_part
9050,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.01,sorted_selection_all
9051,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.01,roulette_Wheel_Select
9052,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.2,best_and_worst
9053,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.2,sorted_selection_part
9054,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.2,sorted_selection_all
9055,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.2,roulette_Wheel_Select
9056,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.99,best_and_worst
9057,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.99,sorted_selection_part
9058,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.99,sorted_selection_all
9059,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.99,roulette_Wheel_Select
9060,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.01,best_and_worst
9061,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.01,sorted_selection_part
9062,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.01,sorted_selection_all
9063,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.01,roulette_Wheel_Select
9064,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.2,best_and_worst
9065,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.2,sorted_selection_part
9066,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.2,sorted_selection_all
9067,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.2,roulette_Wheel_Select
9068,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.99,best_and_worst
9069,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.99,sorted_selection_part
9070,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.99,sorted_selection_all
9071,100,0.2,500,0.8,uniform,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.99,roulette_Wheel_Select
9072,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.01,best_and_worst
9073,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.01,sorted_selection_part
9074,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.01,sorted_selection_all
9075,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.01,roulette_Wheel_Select
9076,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.2,best_and_worst
9077,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.2,sorted_selection_part
9078,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.2,sorted_selection_all
9079,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.2,roulette_Wheel_Select
9080,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.99,best_and_worst
9081,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.99,sorted_selection_part
9082,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.99,sorted_selection_all
9083,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.99,roulette_Wheel_Select
9084,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.01,best_and_worst
9085,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.01,sorted_selection_part
9086,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.01,sorted_selection_all
9087,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.01,roulette_Wheel_Select
9088,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.2,best_and_worst
9089,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.2,sorted_selection_part
9090,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.2,sorted_selection_all
9091,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.2,roulette_Wheel_Select
9092,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.99,best_and_worst
9093,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.99,sorted_selection_part
9094,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.99,sorted_selection_all
9095,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.99,roulette_Wheel_Select
9096,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.01,best_and_worst
9097,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.01,sorted_selection_part
9098,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.01,sorted_selection_all
9099,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.01,roulette_Wheel_Select
9100,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.2,best_and_worst
9101,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.2,sorted_selection_part
9102,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.2,sorted_selection_all
9103,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.2,roulette_Wheel_Select
9104,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.99,best_and_worst
9105,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.99,sorted_selection_part
9106,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.99,sorted_selection_all
9107,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.99,roulette_Wheel_Select
9108,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.01,best_and_worst
9109,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.01,sorted_selection_part
9110,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.01,sorted_selection_all
9111,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.01,roulette_Wheel_Select
9112,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.2,best_and_worst
9113,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.2,sorted_selection_part
9114,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.2,sorted_selection_all
9115,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.2,roulette_Wheel_Select
9116,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.99,best_and_worst
9117,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.99,sorted_selection_part
9118,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.99,sorted_selection_all
9119,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.99,roulette_Wheel_Select
9120,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.01,best_and_worst
9121,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.01,sorted_selection_part
9122,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.01,sorted_selection_all
9123,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.01,roulette_Wheel_Select
9124,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.2,best_and_worst
9125,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.2,sorted_selection_part
9126,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.2,sorted_selection_all
9127,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.2,roulette_Wheel_Select
9128,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.99,best_and_worst
9129,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.99,sorted_selection_part
9130,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.99,sorted_selection_all
9131,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.99,roulette_Wheel_Select
9132,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.01,best_and_worst
9133,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.01,sorted_selection_part
9134,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.01,sorted_selection_all
9135,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.01,roulette_Wheel_Select
9136,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.2,best_and_worst
9137,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.2,sorted_selection_part
9138,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.2,sorted_selection_all
9139,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.2,roulette_Wheel_Select
9140,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.99,best_and_worst
9141,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.99,sorted_selection_part
9142,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.99,sorted_selection_all
9143,100,0.2,500,0.8,uniform,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.99,roulette_Wheel_Select
9144,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.01,best_and_worst
9145,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.01,sorted_selection_part
9146,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.01,sorted_selection_all
9147,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.01,roulette_Wheel_Select
9148,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.2,best_and_worst
9149,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.2,sorted_selection_part
9150,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.2,sorted_selection_all
9151,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.2,roulette_Wheel_Select
9152,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.99,best_and_worst
9153,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.99,sorted_selection_part
9154,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.99,sorted_selection_all
9155,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.99,roulette_Wheel_Select
9156,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.01,best_and_worst
9157,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.01,sorted_selection_part
9158,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.01,sorted_selection_all
9159,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.01,roulette_Wheel_Select
9160,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.2,best_and_worst
9161,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.2,sorted_selection_part
9162,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.2,sorted_selection_all
9163,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.2,roulette_Wheel_Select
9164,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.99,best_and_worst
9165,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.99,sorted_selection_part
9166,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.99,sorted_selection_all
9167,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.99,roulette_Wheel_Select
9168,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baldwin,0.01,best_and_worst
9169,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baldwin,0.01,sorted_selection_part
9170,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baldwin,0.01,sorted_selection_all
9171,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baldwin,0.01,roulette_Wheel_Select
9172,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baldwin,0.2,best_and_worst
9173,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baldwin,0.2,sorted_selection_part
9174,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baldwin,0.2,sorted_selection_all
9175,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baldwin,0.2,roulette_Wheel_Select
9176,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baldwin,0.99,best_and_worst
9177,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baldwin,0.99,sorted_selection_part
9178,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baldwin,0.99,sorted_selection_all
9179,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.01,3000,1,10,Baldwin,0.99,roulette_Wheel_Select
9180,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Baseline,0.01,best_and_worst
9181,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Baseline,0.01,sorted_selection_part
9182,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Baseline,0.01,sorted_selection_all
9183,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Baseline,0.01,roulette_Wheel_Select
9184,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Baseline,0.2,best_and_worst
9185,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Baseline,0.2,sorted_selection_part
9186,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Baseline,0.2,sorted_selection_all
9187,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Baseline,0.2,roulette_Wheel_Select
9188,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Baseline,0.99,best_and_worst
9189,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Baseline,0.99,sorted_selection_part
9190,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Baseline,0.99,sorted_selection_all
9191,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Baseline,0.99,roulette_Wheel_Select
9192,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Lamarck,0.01,best_and_worst
9193,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Lamarck,0.01,sorted_selection_part
9194,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Lamarck,0.01,sorted_selection_all
9195,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Lamarck,0.01,roulette_Wheel_Select
9196,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Lamarck,0.2,best_and_worst
9197,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Lamarck,0.2,sorted_selection_part
9198,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Lamarck,0.2,sorted_selection_all
9199,100,0.2,500,0.8,uniform,linear combination,0.2,gaussian,0.1,3000,1,10,Lamarck,0.2,roulette_Wheel_Select
